,refexp
7750,deuxième drapeau rouge en partant de la droite
7751,ciel
7752,drapeau à gauche tenant l'homme
7753,sol
7754,deux personnes en blanc au milieu
7755,arbre à gauche
7756,le drapeau rouge à droite devant
7757,drapeau rouge à l'extrême gauche
7758,paroi rocheuse avant du côté droit
7759,drapeau gauche
7761,arbres à droite
7762,personne à gauche en couple
7764,la fenêtre
7765,personne de gauche
7766,mec cool en chemise jaune
7767,mur à gauche
7768,personne à gauche dans une veste verte
7769,alors n'importe laquelle des briques du bâtiment dans le coin supérieur droit
7770,deuxième personne en partant de la gauche
7771,personne à droite
7772,veste verte gauche sur chaise
7773,bâtiments à droite
7774,sac à dos devant
7775,ciel
7776,chaîne de montagnes
7777,personnes
7778,premier plan
7779,centre de table bleu
7780,table centrale de chaise gauche
7781,chaise devant droite
7782,les arbres au milieu de l'arrière-plan
7784,femme
7785,colline au milieu à gauche
7786,coin inférieur gauche
7787,ciel bleu (en haut)
7788,centre aquatique
7789,voiture
7790,d'accord donc la fille à droite qui fuit les araignées
7791,au fond
7792,paysage de gauche
7793,mec en rouge à droite
7794,ciel
7795,"coin inférieur gauche de ""route"""
7796,l'homme le plus proche de nous
7797,haut haut
7798,l'eau
7799,mec
7800,ciel
7801,était-ce un cadavre clique sur la montagne
7802,l'eau
7803,sol
7804,centre d'arbustes
7805,en bas à droite
7806,ciel
7809,paquet coupé en bas à gauche
7810,herbe à gauche
7811,sac à droite
7812,personne bizarre dans le casque
7813,Chemise verte
7814,sac rose et noir
7815,très top vert
7816,chose que cette dame tient
7817,les chapeaux des gars à droite
7818,tas de merde à droite
7819,mur
7820,rideaux violets à droite
7822,couvre-lit qui a beaucoup vu
7823,chaise à droite
7825,homme
7826,fille
7827,enfant
7828,gens
7829,droit d'eau des personnes
7830,des nuages
7832,ciel supérieur
7833,l'allée carrée se ferme à nous
7834,bâtiment blanc
7835,petit immeuble à gauche
7837,gens
7838,arbre à gauche
7839,herbe près de la balustrade au milieu à droite
7840,feuilles d'arbre à droite
7841,eau à gauche
7842,ciel
7843,le rocher au centre
7844,roche à droite
7845,ciel
7846,montagnes
7848,centre
7849,en bas à droite
7850,coin inférieur gauche
7851,en bas au milieu chose verte cactus
7852,groupe de nuages ​​avec des trous au centre de la photo
7853,l'énorme nuage plus solide au milieu à droite
7854,partout
7855,nuages ​​sombres en bas à droite
7856,bâtiments à gauche
7857,arbre à droite le plus proche de nous
7858,sol inférieur
7859,le ciel noir au milieu
7860,fenêtres à droite du bâtiment
7861,voiture noire
7862,Taxi
7863,la fenêtre au milieu à gauche de l'écran
7865,en haut au milieu
7866,bâtiment en haut à gauche
7867,personne
7868,coin tout en bas à droite
7869,mer
7870,ciel
7871,photo du bas
7872,ciel
7873,l'un des gars à l'avant
7874,table
7876,lampe en haut à gauche
7877,table en arrière-plan
7878,haut chemise bleue
7879,bouteille
7880,cendrier
7881,verre de vin
7882,ciel
7883,côté gauche la plus haute et la plus brillante
7884,centre du phoque inférieur
7885,phoque le plus proche du spectateur
7886,Sable rouge
7888,2 animaux à l'extrême gauche
7889,phoque devant couché
7890,phoque le plus à droite
7891,phoque en bas
7892,le plus bas des animaux
7893,milieu de phoque le plus proche
7894,mer
7895,phoque au centre étendu mort
7896,phoque le plus proche de nous
7897,phoque avant
7898,phoque gauche regardant vers le haut
7899,phoque à l'avant couché
7900,phoque devant
7901,phoque le plus proche de vous
7902,pose du phoque avant
7903,des nuages
7904,statue
7905,tache de bleu à droite
7906,Pardon
7908,deuxième zone bleu en partant du haut à gauche
7909,très bas
7910,imeuble
7911,sol
7912,ciel du milieu
7913,ciel
7914,personne
7915,structure
7916,ciel
7917,partie blanche du stade
7918,sièges à droite
7919,herbe côté gauche
7920,milieu herbeux
7921,montagne
7922,bâtiments n'importe où
7923,ciel
7924,champs verts
7925,bord inférieur de voiture
7926,Haut
7927,avec le sac à dos
7929,bas de la photo
7930,ciel
7931,ciel
7932,fond de sable
7933,aucune des personnes
7935,arbres à l'extrême droite
7936,ciel jaune
7938,soleil
7939,arbres à gauche au milieu
7940,partie sombre du ciel en haut à gauche
7941,l'eau
7942,arbres à gauche
7943,herbe en bas à droite
7944,ciel
7945,rideau en haut à droite
7946,bébé
7947,le putain de fenêtre
7948,chapeau sur le comptoir
7950,coin en bas à gauche
7952,femme en veste
7953,la tête de quelqu'un
7954,espèce de rideau du côté gauche
7955,sacs devant
7957,manteau rouge
7959,collines au milieu
7960,fille
7961,rochers au premier plan
7962,collines à gauche
7964,montagnes
7965,sable et collines
7967,veste posée sur les jambes des filles
7968,montagnes
7969,le sol à l'extrême gauche
7970,ciel
7971,tasse de trucs verts à droite
7972,petit bol de haricots
7973,assiette
7974,tornade
7975,sable
7976,bleu
7977,fille en blanc
7978,mec à droite
7979,les gens à l'arrière
7980,terrain avant
7981,n'importe quelle montagne
7982,ciel
7983,chapeau
7984,bois
7985,visage
7986,visage
7989,coin inférieur gauche du sol
7990,coin inférieur droit en fait juste un peu plus haut
7992,raisins à droite
7993,petite dame debout face à un homme grand
7994,femme à gauche tenant quelque chose
7997,en bas n'importe où
7998,planche de surf
7999,mec sur planche
8000,eau près du surfeur
8002,homme
8003,coin supérieur gauche
8004,fond de pavage
8005,imeuble
8006,des arbres
8007,ciel
8008,tout en haut de l'image
8009,la paroi rocheuse
8010,bébé aminal
8011,gazon
8012,mec en blanc
8013,personne supérieure
8014,l'eau
8015,partout
8017,les choses dans l'assiette devant
8019,photos dans le coin supérieur droit
8020,morceau de fruit dans sa main
8021,les bananes
8022,la table à côté de la nourriture
8024,caméra
8026,fruits à la main
8027,mur de bois à l'arrière
8028,femme
8029,eau
8030,des arbres
8031,les gens
8033,buisson à gauche
8035,bâtiment rouge
8036,petite fenêtre au dessus de la porte à droite
8037,bâtiment blanc
8038,Fontaine
8039,fenêtre sur bâtiment blanc avec barreaux
8040,ciel
8041,gens
8042,coin supérieur gauche
8043,cascade
8044,coin supérieur droit
8046,des cailloux en bas de la photo
8047,rochers à droite
8048,mur marron clair à droite
8049,fenêtres supérieures sur le bâtiment
8050,homme
8051,en bas à gauche
8052,Le coin inférieur droit
8053,nana
8054,ciel
8055,lampe de droite
8057,lampe à gauche
8060,rideau de la fenêtre
8061,table de nuit à droite
8063,table de nuit gauche
8064,miroiter
8065,lit
8066,mur
8067,sol vert
8068,saleté tout en bas
8069,avion
8070,ciel
8071,ciel supérieur
8073,bâtiment bleu centre extrême gauche
8074,imeuble
8075,mur gris gauche
8077,bâtiment à droite
8078,Haut
8079,visage
8080,chapeau
8081,sable ou eau
8082,rochers
8083,ciel
8084,océan
8085,ciel
8086,pont
8087,haut du ciel
8088,coin inférieur gauche de la saleté
8089,cabane la plus à gauche
8090,herbe au bord de la route
8091,ciel bleu
8092,nuage
8093,terre à gauche
8094,gros bateau
8095,l'eau
8097,sommet des montagnes
8098,ciel
8099,l'eau
8100,arbre à droite
8101,passerelle
8102,arbre ou arbuste à gauche
8103,homme d'extrême droite
8104,gens
8105,personne en veste beige sur le devant droit
8107,personne avec un débardeur noir et un pantalon kaki devant
8108,jeune fille blonde
8109,coin supérieur gauche
8110,arbre
8112,mon mauvais sur le dernier le groupe
8114,doubles lignes jaunes
8115,lumière en haut à droite
8116,l'eau
8117,j'aime l'eau de la lampe
8118,l'eau
8119,l'eau
8120,ciel supérieur
8121,l'eau
8122,l'eau
8123,gratte-ciel haut
8124,ciel
8125,sentier du bas mais restez hors de l'ombre
8126,arbre à droite
8127,arbre à gauche
8128,imeuble
8129,fontaine
8130,mur
8131,homme
8132,l'un des animaux
8134,collines côté gauche
8135,tache vert clair en bas à droite
8136,montagne au fond à droite
8137,buissons gauches
8138,ciel
8139,montagne de couleur plus claire
8140,en bas à gauche
8141,paroi rocheuse à droite
8142,ciel
8143,arbre à gauche
8144,bâtiment quoi que ce soit de rouille/marron
8145,terrain devant
8146,n'importe quelle partie du ciel
8148,imeuble
8149,montagnes
8150,centre de montagne
8151,ciel
8152,la plante en bas à droite
8153,eau au centre
8154,voiture d'argent à l'arrière
8155,voiture environnante de neige
8156,voiture principale
8157,bâtiment par des fenêtres
8158,nuage
8159,rochers
8160,ciel
8162,ciel
8163,personnes assises sur la deuxième voiture du train
8164,sable en bas à gauche
8165,deux personnes en bas
8166,chaise gauche
8167,chaises blanches
8168,plafond
8169,table au centre
8170,coin inférieur gauche du sol
8171,espèce de bol sur le dessus de la table au milieu
8172,pile de chaises blanches
8173,chaise en bas du milieu
8174,papier peint avec centre d'arbres
8175,homme à gauche
8176,chaise à droite
8177,chaise colorée loin vide vers l'arrière
8178,mec assis à droite
8179,la chaise la plus proche vous fait face
8180,chaise droite au premier plan
8182,herbe avant
8183,l'eau
8184,grand arbre
8185,ciel
8186,fougère côté gauche
8187,petit arbre à l'extrême gauche
8188,imeuble
8189,ciel à droite
8190,plante à droite
8192,ciel à gauche
8194,en bas à droite
8195,partie sombre de l'image en bas à gauche
8196,zone non ombragée au rez-de-gauche
8197,animal
8198,vert
8199,femme
8200,en bas à droite
8202,personne
8204,ciel
8205,des arbres
8206,colline
8207,des arbres
8208,groupe d'arbres
8209,ciel
8210,des arbres
8211,ciel bleu tout en haut à gauche
8213,des arbres
8214,saleté sur le côté gauche de la route
8215,route
8216,des arbres
8217,arbres au milieu
8218,l'eau
8219,des arbres
8220,ciel
8221,coin très haut à gauche
8222,ciel sombre en haut à droite
8223,feu d'artifice en haut à gauche
8224,escaliers
8225,l'avion seulement
8227,trottoir n'importe où
8229,ciel
8230,l'eau
8231,des nuages
8232,sable
8234,la chaîne de montagnes
8235,sac à dos bleu
8236,quatrième personne à droite
8237,rocher en bas à gauche
8238,ciel
8239,coin gauche du ciel
8241,mec solo
8242,groupe de personnes le plus à gauche
8243,sol en bas à droite
8246,gens
8247,personne à gauche
8248,personne en rouge à l'extrême gauche
8249,personne
8250,les gens d'extrême gauche
8251,bâtiment blanc
8252,des nuages
8253,terre verte
8254,bois dans le coin supérieur droit à nouveau
8255,plantes vertes à côté de la chose wgite
8256,animal
8258,ciel blanc
8259,des arbres
8260,personne la plus proche légèrement à droite
8261,désolé que le bâtiment
8262,sol en bas de la photo
8263,ciel
8264,homme avec un short blanc
8265,sable
8266,demi-ovale gauche
8267,milieu du ciel
8268,l'arbre ou le ciel sur le côté gauche en haut à gauche
8270,OMG
8271,maison
8272,les branches pendent en haut à droite
8273,deuxième fenêtre à gauche
8274,Le coin inférieur droit
8275,la fenêtre à l'extrême gauche
8276,cette porte ovale/triangle droite
8277,fenêtre à l'extrême droite
8278,lit de gauche
8279,table de nuit à droite
8280,mur blanc
8281,photo
8283,le lit à droite
8284,Mur en bois()
8285,lampe à droite
8286,n'importe qui
8287,des nuages
8289,pavés vers le côté droit sur le pont
8290,arbre à gauche
8292,les arbres sur le côté droit de l'image
8294,terrain herbeux
8295,maison de plage de luxe
8296,l'eau
8298,rochers près de l'eau
8299,personnes devant à droite
8300,forêt en arrière-plan
8302,paroi rocheuse à gauche
8303,fond de gens
8304,coin inférieur gauche
8305,homme en chemise blanche
8307,chose rocheuse en bas à droite
8308,espèce d'escalier
8309,en bas
8310,le coin supérieur droit
8311,ciel bleu
8312,eau en bas à droite
8313,des nuages
8314,château d'eau
8315,enfant en chemise rose au bureau de gauche
8316,chaise enfant bleue
8317,bureau marron à gauche
8318,enfant avec du vert et du rouge à gauche
8320,enfant en chemise de couleur différente sur la gauche
8321,garçon au milieu en rouge
8322,chaise en bas au milieu
8323,femme
8324,enfant de gauche en orange et vert
8325,garçon en rouge à l'extrême gauche
8327,espèce de pilier bleu
8328,enfant à droite en vert
8330,sol
8331,chose sombre la plus à droite au centre
8332,phoque
8333,rochers
8334,montagnes autour du lac
8335,l'eau
8336,nuage à droite
8337,ciel seulement
8338,petit nuage blanc à l'extrême gauche
8340,herbe/vert
8341,ciel
8342,sable en bas à droite
8344,la partie rouge ange
8345,peinture derrière
8346,design sur mur par lampe
8347,sol
8348,chaise
8349,lit
8350,piano
8351,commode en bas à droite
8352,mur
8353,la fenêtre
8354,abat-jour
8355,ciel
8356,sol vert
8357,poubelle verte
8358,l'une des trois personnes assises
8359,personne à gauche
8360,personnes en bas au centre
8361,les gens en bas à droite
8362,centre des bâtiments
8363,personnes en bas à gauche
8364,ciel sombre
8365,ciel
8366,roseaux coin inférieur droit
8368,personnes
8370,sur l'arbre entier
8371,briques en bas à droite
8372,signe jaune
8373,ciel à droite
8374,buisson à gauche par le bâtiment
8375,porte
8379,ciel
8380,imeuble
8381,devant de parapluie
8382,bâtiment en haut à droite
8383,rue en bas à droite
8384,en bas à gauche
8385,ciel
8386,créature à gauche
8387,sanglier à gauche
8388,sol dans le coin inférieur droit
8389,des arbres
8390,toute personne
8391,des nuages
8392,ciel bleu
8393,centre de l'île
8394,l'eau
8395,maison
8397,Terrasse de piscine
8398,palmier sortant du haut de l'immeuble
8399,Le ciel
8400,sol en bas à gauche
8401,bassin
8402,palmier à droite
8403,l'eau
8404,clodus
8405,ciel bleu
8406,bas milieu très bas
8407,ciel
8408,Le coin inférieur droit
8409,des arbres
8410,visage
8412,le pull du garçon
8413,menu
8414,briques
8415,arbre en haut à droite
8417,haut blanc
8418,porte
8419,sol
8421,l'homme à l'extrême gauche
8422,les gens devant
8423,les gens en chemises blanches
8424,vert en bas à gauche
8425,sable au fond
8426,île à droite
8427,n'importe quel ciel
8428,phoque avant
8429,eau
8430,l'arbre à droite
8431,en haut à droite
8432,n'importe où sur la clôture au bas de l'image
8434,lézard
8435,t orange
8436,sol
8437,ciel
8438,bâtiment jaune
8440,le coin supérieur droit
8443,fruit
8444,centre haut vert
8448,coin supérieur droit
8450,coin inférieur droit
8452,feuille en haut à droite
8454,coin supérieur droit de la feuille
8456,ciel
8457,rocher/pyramide à droite
8459,l'eau
8460,avant de terre
8461,montagnes
8462,fille milieu devant
8463,femme à l'extrême droite
8465,animal le plus proche
8466,animal en bas à droite
8467,le plus haut suricate
8468,sable à droite
8470,arbres à l'extrême droite
8472,grand Edifice
8473,ciel en haut à gauche
8475,mec avec chemise orange face à la cage
8476,homme en bleu avec dos à nous à droite
8477,arbres à l'extrême gauche
8478,partie inférieure du sol
8479,ciel
8480,parcelle de terre rocheuse sombre à gauche
8481,oui grand rocher à droite avec pointe
8482,sable jaune
8483,buisson bas à gauche
8484,en bas à gauche
8485,personne
8486,juste au centre de la chute d'eau
8487,l'une des personnes sur la couverture
8488,l'homme penché en haut à droite
8490,groupe de 3 à gauche
8492,nuage en haut à droite
8493,coin supérieur gauche
8494,saleté entre la femme rousse et le grand homme blond
8495,mec en chemise bleue
8496,ciel à droite
8497,gens
8499,devant de l'herbe
8500,nuages ​​au sommet
8501,l'eau
8502,mur
8503,deux personnes
8505,koala
8506,la gauche
8507,animal
8508,la branche sur laquelle est la koala
8510,rose
8512,personne
8513,fille derrière
8514,un bon joueur
8515,en bas à droite
8516,arbre en haut à droite
8517,la montagne au sommet
