,refexp
37700,fenêtre en haut à gauche
37701,gens
37702,eau en bas à gauche
37703,bateau gauche dans l'eau
37704,ciel
37705,tous les bâtiments à droite
37706,terrain de jeu blanc
37707,gens
37708,rochers en bas à droite
37709,montagne
37711,roche à droite au milieu
37712,ciel
37713,Lac
37715,l'homme le plus proche de nous
37716,arbre en haut à droite
37718,feuille en bas à gauche
37719,partie gauche vantail en bas à gauche
37721,feuille en bas à gauche
37722,partie claire de la feuille dans le coin inférieur gauche
37723,rouge
37724,feuille verte qui est sur la fleur
37725,feuille en bas à gauche
37728,feuille à gauche par fleur
37729,feuille en bas à gauche la partie vert foncé
37731,feuille médiane gauche
37732,en haut à droite
37734,gros nuage
37735,saleté brune au milieu en bas
37736,groupe
37737,seconde à partir de l'homme de gauche
37739,ciel bleu
37740,personne à l'extrême gauche
37742,fenêtre gauche sur les deux au centre
37743,l'écran à l'extrême gauche de la fenêtre
37744,imeuble
37745,coin supérieur gauche
37747,fenêtre grise en haut à gauche
37748,nuage en haut à gauche
37749,nuage en haut à droite
37750,en bas au centre
37751,manteau vert
37752,personne avec un chapeau blanc
37753,paroi rocheuse à droite
37754,veste verte devant droit
37755,groupe les gens à droite
37756,coin supérieur gauche
37757,chemise noire pantalon gris main levée
37758,ciel
37759,h20
37761,coteau à droite
37763,visage
37764,rouge
37765,espèce de palmier/éventail sur le mur
37766,femme
37768,mur blanc n'importe où
37770,mur de pierre
37771,rochers en bas à droite
37772,ciel
37773,chemise blanche
37774,mec avec du rouge
37775,homosexuel enfermé en polo noir
37776,sol
37777,en haut à gauche
37778,chaise
37779,les gens sur la droite cliquent sur l'un d'eux
37780,personnes à gauche de la table
37781,l'une des personnes à droite
37782,fenêtre à droite
37784,sentier du centre de personnes
37786,en bas à droite
37787,colline à droite
37788,la pierre en bas à gauche
37789,les gens à droite
37790,à partir du bas de la quatrième rangée les gemmes bleues sont la dernière à droite
37792,rangée du bas
37793,bijou bleu en haut à droite
37794,rangée de bijoux bleus en second lieu à partir du bas
37795,bijoux bleus au milieu de la seconde en partant de la gauche
37796,diamant rouge
37797,troisième chaîne à partir du bas
37798,chose bleue au milieu de la seconde en partant de la gauche
37799,haut bleu rangée quatrième à partir de la gauche
37800,gemme bleue en haut à gauche
37801,parapet à droite
37802,Haut
37803,terre sous les gens
37804,paroi rocheuse gauche
37805,droite personne
37806,personne à gauche
37807,coin inférieur gauche
37810,personne
37811,briques
37813,ciel
37814,a gauche le plus de sable
37816,partie de tronc d'arbre dans le coin inférieur droit
37817,koala
37818,le plus en haut à gauche
37819,l'ours
37820,animal
37821,centre de clic
37822,koala
37823,l'animal (koala)
37824,koala
37825,koala endormi
37826,koala
37827,koala
37828,ours
37829,koala
37830,tout le pilier à droite
37831,ciel au milieu
37832,nuages ​​à l'extrême gauche
37833,en bas au centre
37834,poteau mural gauche
37835,zone du ciel à l'extrême droite
37836,ciel au milieu
37837,pilier à gauche
37838,n'importe quelle fille
37839,carrelage
37842,la main des mecs
37843,poulet
37844,la plaque
37845,assiette
37846,poulet
37847,assiette
37848,la nourriture
37849,n'importe où sur l'assiette
37850,parcelle d'arbres la plus proche à droite
37851,le sable avant les tours électriques
37853,arbre lointain juste à côté de la tour
37856,arrière groupe de personnes à l'extrême gauche
37859,groupe de personnes en bas au milieu
37861,camion vitres rouges chemin du retour
37862,la zone à droite ressemble au contour de la ville de s en arrière-plan
37863,arbres à droite
37867,arbres à l'extrême droite
37868,arbres sombres tout à droite
37869,montagne à droite
37872,tache de saleté en bas à droite
37873,sol en bas à gauche
37874,rideau gauche
37875,mur à droite
37876,table en bas à gauche
37877,rideau droit
37878,table à gauche
37879,table de gauche
37880,table en bas à gauche
37881,lit
37883,lampadaire
37884,le tapis
37885,dessus de table gauche
37886,voiture la plus proche de nous
37887,centre de l'arbre de la photo
37888,arbre à gauche
37889,Le ciel
37892,coin en bas à gauche de la route
37893,lampadaire le plus proche avec 3 ampoules
37894,imeuble
37895,gens
37896,la porte à gauche
37897,terre verte
37900,la tour
37901,personne
37902,mec devant le chapeau
37904,Haut
37905,des rideaux
37906,lit à gauche
37907,mur
37908,sol
37909,tiroir gauche
37910,tentures
37911,le radiateur près du lit
37912,le lit
37914,trottoir
37915,personne
37916,oiseau est toujours le mot
37917,en haut à droite
37918,Le ciel
37919,océan
37920,ciel
37922,montagnes en arrière-plan
37923,petit rocher à l'extrême gauche
37925,dat ciel
37926,rocher au milieu
37927,n'importe où sur la saleté
37931,mec devant
37932,sol n'importe où
37933,le batteur
37936,gars avant en blanc
37937,chemise jaune
37938,femelle en haut jaune à gauche
37939,gars du milieu avant blanc
37940,blanc lointain lointain
37941,en haut à gauche
37942,personne proche de la couleur bleue
37944,tenue blanche avec ceinture
37945,deuxième homme en partant de la droite (en comptant le demi-homme)
37946,cliquez n'importe où sur le grand bâtiment rouge
37948,voiture rouge droite
37950,voiture blanche devant
37951,avant inférieur de voiture de Pentecôte
37952,voiture blanche en bas de la photo]
37953,voiture face à nous
37954,ciel
37955,voiture la plus éloignée à droite couleur rouge
37956,voiture blanche la plus proche
37957,la voiture blanche garée le plus près de nous
37958,chaussée
37959,ciel
37960,en haut à gauche
37961,les gens à droite
37963,personne de gauche
37964,la mer
37966,chaise vide blanche
37967,la table
37969,l'ombre des filles
37970,personne
37971,visage
37972,coin droit du ciel
37973,la main du gars en bas à droite
37974,rochers
37975,les gars bras en bas à droite
37976,eau à droite
37977,coin inférieur gauche
37978,mec à droite avec un casque rouge
37979,des arbres
37980,main devant
37982,pagayeur moyen
37983,des nuages
37985,rouge à gauche
37986,photo du mur arrière à droite près de la plante suspendue
37988,plafond
37991,dame en chemise rayée
37993,chemise mec bleu à droite
37994,première suspension lumineuse
37995,bâtiment à droite
37996,arbres à gauche
37997,wagon
37998,ciel
37999,sable
38000,visage en bas à gauche
38001,les personnes
38002,fille en rose
38003,visage des filles en bas à gauche
38004,visage central
38005,n'importe où sur l'homme
38006,ciel ouvert en haut à droite
38007,tout en bas à droite
38008,bâtiment jaune
38010,l'arbre à gauche
38012,lit
38013,photo sur le mur à droite
38014,photo de gauche sur le mur
38015,commode à gauche éviter la lampe
38016,rideau
38017,mur
38018,table de nuit gauche
38019,lampe
38020,lampe
38021,porte à droite
38022,robe blanche
38023,terrain à gauche
38024,robe blanche
38025,chapeau mignon sur le vieil homme
38026,vieille dame
38027,femme au milieu
38028,la dame
38029,personne
38031,milieu au centre
38032,Le coin inférieur droit
38033,cascade
38034,cascade
38035,cascade \
38036,cascade
38037,cascade
38038,en haut à gauche
38039,trottoir
38040,Cascade
38042,En bas à gauche
38043,n'importe quel arbre‚Ñ¢
38044,ciel en haut à droite
38045,maison
38046,gens
38047,petit coin de ciel
38048,en bas à gauche
38049,sommet de la montagne de gauche
38050,partie inférieure de la roche
38052,Le coin inférieur droit
38053,montagne plus proche
38054,keft au sommet de la montagne
38055,ciel
38056,oiseaux blancs en haut à droite
38057,montagnard droit
38058,visage gauche
38059,ciel
38060,gars en chemise jaune à vélo
38062,visage gauche
38063,ville
38064,ciel
38066,de grands arbres au premier plan
38067,vert à l'horizon
38068,Zone montagneuse
38070,route
38071,des nuages
38072,herbe en bas à droite
38073,sable au milieu à droite
38074,centre gazon gauche
38075,milieu du ciel
38076,herbe sur le côté droit
38077,partie grise en bas
38078,fenêtre de gauche
38079,n'importe où sur le mur
38080,plante beighe
38081,pot sur le dessus du meuble bleu à gauche
38082,fauteuil marron
38083,sol
38084,bâtiment rouge
38085,truc bleu
38086,sable
38087,vagues de couleur blanche
38088,animal
38089,Haut
38090,mec blond
38091,ciel
38092,son visage
38093,lampe de droite
38094,couverture
38095,table à droite
38096,la table de chevet du fond
38097,table de nuit droite
38098,des rideaux
38099,lampe gauche
38100,lit
38101,mur
38102,ciel
38103,montagne au centre
38104,mur de droite
38105,sol à gauche
38107,enfant
38108,ciel
38109,colline verte
38110,animal du centre
38111,ciel
38112,route
38113,route
38114,montagne
38115,route
38116,route
38117,bas
38118,la route
38119,Le ciel
38120,camionette
38121,route
38122,cycliste en route
38124,herbe verte à gauche
38125,mon mauvais oui
38126,ciel
38131,sur la gauche
38132,sol
38133,gens
38135,autobus
38140,voiture grise
38142,ciel
38143,terre à droite
38144,le sol sur leurs côtés
38145,le côté droit - saleté
38146,sol côté droit
38147,jette un coup d'œil
38148,montagnes au milieu seulement
38149,l'eau
38150,ciel
38151,ciel en haut à droite
38152,imeuble
38153,trottoir
38154,imeuble
38155,phare
38156,phare
38158,gazon
38159,la maisonnette
38160,phare
38161,objet rouge au milieu gauche
38162,eau libre en haut à gauche
38163,coin supérieur gauche
38164,cercles verts
38165,bâtiment
38166,en haut à droite
38167,lampadaire
38168,ligne bleue de haut en bas à l'extrême gauche
38169,église
38170,ciel bleu clair
38171,des arbres
38172,route
38173,des arbres
38175,n'importe quel arbre
38176,statue
38177,des arbres
38178,ciel
38180,arbre à gauche
38182,patch bleu clair bord droit au centre
38183,branches vertes feuillues
38184,ciel
38185,sable en bas à droite
38186,arbres verts
38187,jaune
38188,des roches qui sortent de da wattah yo
38189,buisson scraggly devant milieu
38190,océan
38191,personne
38192,chapeau de mec
38193,ciel
38194,n'importe quelle colline arrière
38195,terrain devant
38197,hôtel de signe
38198,côté gauche du bâtiment
38199,rue
38200,le bâtiment
38201,arbre
38202,imeuble
38203,bâtiment côté gauche
38204,imeuble
38205,gens
38206,en bas à gauche
38207,Femme
38208,t-shirt bleu
38209,sa
38210,face vers l'avant
38211,sol
38212,herbe en arrière
38213,ciel
38214,Ouais
38215,l'eau
38217,l'homme le plus proche de toi
38218,ciel
38219,mec à droite ayayyaya j'en ai enfin un fait !!!
38220,sable devant
38221,à genoux
38223,plantes en bas à droite
38224,feuille en forme de triangle vers le haut de la cascade
38229,cascade
38231,le plus en haut à gauche
38232,partie supérieure des bâtiments à gauche
38233,eau en bas à droite
38234,grands bâtiments du milieu l'un ou l'autre
38235,ciel
38236,escaliers
38237,arbre à gauche
38238,trottoir tout en bas
38239,gazon
38240,le petit buisson à droite
38242,buisson vert courbé au milieu
38245,fleurs au milieu
38247,fenêtre à gauche
38248,bon
38249,arbre en haut à droite
38250,ciel moche
38251,homme au milieu
38252,petite tache d'eau bleue à l'extrême droite
38253,personne assise sur le mur en blanc
38254,personne à droite
38255,n'importe où à l'extrême gauche
38256,chaise à droite
38257,la main droite du gars (la plus proche du mur)
38258,tambouriner
38259,ciel
38260,fond de sable
38261,montagnes au milieus avec de la neige
38263,vache
38264,ciel
38265,sol en bas à gauche
38266,des arbres
38267,balle au milieu
38268,saleté en bas à gauche
38269,homme en rouge
38271,coin tout en haut à droite
38272,panier de basket couleur blanche
38273,tas de pierres
38274,le trottoir
38275,les gens à droite
38276,statue
38277,chose pointue
38278,ciel
38279,arbre en bas à gauche
38280,statue centrale
38281,monument
38282,ce monument
38283,la tour
38284,sable
38285,ciel
38286,parapluie le plus proche de la caméra
38287,parapluie à droite
38288,premier parapluie
38289,centre de construction
38290,parapluie le plus à gauche
38291,parapluie gauche
38292,palmier à gauche
38293,partie verte de la montagne
38294,parapluie sur table à gauche
38295,parapluie à l'extrême gauche
38296,arbre en haut à gauche
38297,personne à gauche
38298,désolé je suis nul à droite
38299,trottoir
38300,toit
38301,gazon
38302,bol
38304,eau à droite
38305,sable
38306,palmier
38308,petit coin d'herbe en bas à gauche
38309,ciel sans arbre
38310,montagne
38311,milieu de la montagne
38312,éclat de lac
38313,zone herbeuse près du bas
38314,ciel
38315,les oiseaux volent dans le
38318,deuxième lampe au plafond
38319,la lumière avec le noir autour d'elle
38320,caméra allumée laisser mec
38321,deuxième personne en partant de la gauche
38322,bizarres à droite
38324,extrême gauche
38325,l'homme marchant au premier plan
38326,jardinière au milieu à droite
38327,personne à gauche
38328,dame à gauche
38329,buissons verts milieu devant
38330,buissons à gauche
38331,Le coin inférieur droit
38332,ciel
38333,enfant au milieu
38334,ciel en haut à droite
38335,arbre
38337,homme à vélo
38338,était un mauvais mec en polo bleu
38339,merci pour l'herbe à rire
38340,bicyclette
38341,ciel en haut à droite
38342,l'une des personnes sauf pour le mec sur la gauche
38343,personne la plus à gauche
38344,glacière rouge
38345,ciel
38346,sable
38347,chaussée
38348,bâtiment à gauche
38349,bâtiment à droite
38350,ciel
38351,tapis en bas à droite
38352,mur
38354,lit de droite
38355,lit à gauche
38356,téléphone blanc sur table
38357,image à gauche
38358,mec à vélo
38359,personne du milieu
38360,en bas à gauche
38361,cycliste
38362,cycliste
38363,mec gauche
38364,gars de gauche
38365,herbe verte en bas à droite
38366,personne en short blanc
38367,train
38368,train avec des gens
38369,montagne
38370,train
38371,choo choo
38372,arbuste vert
38373,train
38374,herbe de chaque côté de la voie ferrée
38375,saleté
38376,des pistes
38377,l'eau
38378,montagnes à gauche
38379,ciel
38380,montagne droite
38383,en haut à droite
38385,choses kyak
38386,mur à gauche
38387,blocs/briques rt de bateaux
38388,Maisons
38389,lit bébé marron avec oreiller blanc au milieu à gauche
38390,abat-jour
38391,chose blanche à l'extrême gauche
